claim_id,third_party_id,third_party_name,third_party_role,involvement_date,first_line_of_address,county,state,zip_code,latitude,longitude,prior_claim_count,prior_litigated_claim_count
CLM00630,TP00085,Sunstate Property Inspections,Inspector,2022-10-12,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00630,TP00026,SunCoast Roofing Solutions,Roofer,2022-10-26,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00630,TP00048,Palm State Construction,General Contractor,2022-10-15,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00630,TP00049,Coastal Build Group,General Contractor,2022-10-12,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00630,TP00098,Sunstate Mold Remediation,Mold Remediation,2022-10-28,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00630,TP00076,Coastal Engineering Services,Engineer,2022-10-11,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00630,TP00045,Bayfront Plumbing Services,Plumber,2022-10-18,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00630,TP00094,Florida Climate Services,HVAC Contractor,2022-10-26,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00630,TP00087,Florida Emergency Property Care,Emergency Services Provider,2022-10-14,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00631,TP00082,Peninsula Property Inspections,Inspector,2025-04-01,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00631,TP00029,Blue Sky Roof Works,Roofer,2025-04-10,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00631,TP00051,Gulf Atlantic Builders,General Contractor,2025-04-02,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00631,TP00015,Florida Home Legal Partners,Attorney,2025-04-20,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,39,2
CLM00631,TP00074,Peninsula Building Consultants,Engineer,2025-04-24,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00631,TP00078,Sunstate Appraisal Group,Appraiser,2025-04-01,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00631,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2025-04-28,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00632,TP00085,Sunstate Property Inspections,Inspector,2025-06-06,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00632,TP00092,Florida Residential Electric,Electrician,2025-06-08,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00632,TP00052,Peninsula Property Restoration,General Contractor,2025-05-30,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00632,TP00019,Everglade Loss Mitigation,Mitigation Company,2025-05-25,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,108,25
CLM00632,TP00064,Beacon Public Adjusting,Public Adjuster,2025-06-04,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,42,5
CLM00632,TP00060,Coastal Property Recovery,Restoration Company,2025-06-06,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00632,TP00078,Sunstate Appraisal Group,Appraiser,2025-06-16,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00632,TP00087,Florida Emergency Property Care,Emergency Services Provider,2025-05-27,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00633,TP00081,HomeScope Inspections,Inspector,2024-10-12,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00633,TP00027,Atlantic Peak Roofing,Roofer,2024-10-21,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,131,35
CLM00633,TP00054,Florida Residential Builders,General Contractor,2024-11-02,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00633,TP00023,Bayfront Mitigation Partners,Mitigation Company,2024-10-16,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,38,6
CLM00633,TP00012,Atlantic Home Claims Law,Attorney,2024-10-28,520 E Church St,Orange,FL,32801,28.542388,-81.368972,57,5
CLM00634,TP00085,Sunstate Property Inspections,Inspector,2022-10-15,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00634,TP00037,Orange County Roofing Group,Roofer,2022-10-30,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00634,TP00053,Bayfront Construction Services,General Contractor,2022-11-04,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00634,TP00072,Atlantic Structural Engineering,Engineer,2022-11-04,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,27,2
CLM00634,TP00094,Florida Climate Services,HVAC Contractor,2022-11-04,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00634,TP00047,Sunrise Plumbing Group,Plumber,2022-10-31,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00634,TP00095,Sunrise HVAC,HVAC Contractor,2022-11-04,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00634,TP00058,Blue Harbor Restoration,Restoration Company,2022-10-20,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,33,2
CLM00634,TP00080,Atlantic Property Valuation,Appraiser,2022-11-04,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00635,TP00083,Coastal Inspection Services,Inspector,2024-02-13,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00635,TP00036,Bay Area Roof Works,Roofer,2024-02-23,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00635,TP00057,SunCoast General Builders,General Contractor,2024-02-18,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00635,TP00015,Florida Home Legal Partners,Attorney,2024-02-20,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,39,2
CLM00635,TP00070,Palm State Public Adjusting,Public Adjuster,2024-02-20,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,105,15
CLM00635,TP00075,Florida Structural Review,Engineer,2024-02-19,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,24,2
CLM00635,TP00076,Coastal Engineering Services,Engineer,2024-03-02,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00635,TP00037,Orange County Roofing Group,Roofer,2024-02-25,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00636,TP00084,Florida Field Inspection Group,Inspector,2023-12-22,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00636,TP00029,Blue Sky Roof Works,Roofer,2024-01-01,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00636,TP00051,Gulf Atlantic Builders,General Contractor,2023-12-13,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00636,TP00019,Everglade Loss Mitigation,Mitigation Company,2023-12-12,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,108,25
CLM00636,TP00003,Gulf Coast Coverage Law,Attorney,2024-02-01,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,103,59
CLM00636,TP00079,Florida Loss Appraisers,Appraiser,2023-12-24,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00636,TP00046,Peninsula Pipe & Drain,Plumber,2023-12-19,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,81,8
CLM00636,TP00093,Coastal Air Systems,HVAC Contractor,2023-12-21,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00636,TP00074,Peninsula Building Consultants,Engineer,2023-12-14,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00637,TP00083,Coastal Inspection Services,Inspector,2025-06-01,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00637,TP00033,Palm State Roofing,Roofer,2025-05-26,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,50,6
CLM00637,TP00052,Peninsula Property Restoration,General Contractor,2025-05-22,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00637,TP00065,Coastal Loss Consultants,Public Adjuster,2025-06-06,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,74,4
CLM00637,TP00074,Peninsula Building Consultants,Engineer,2025-06-06,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00637,TP00080,Atlantic Property Valuation,Appraiser,2025-06-06,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00638,TP00082,Peninsula Property Inspections,Inspector,2023-12-09,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00638,TP00036,Bay Area Roof Works,Roofer,2023-12-31,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00638,TP00049,Coastal Build Group,General Contractor,2023-12-12,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00638,TP00022,First Coast Drying Services,Mitigation Company,2023-12-13,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,34,3
CLM00638,TP00056,Atlantic Home Reconstruction,General Contractor,2023-12-16,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00638,TP00094,Florida Climate Services,HVAC Contractor,2023-12-16,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00638,TP00087,Florida Emergency Property Care,Emergency Services Provider,2023-12-27,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00638,TP00030,Gulf Ridge Roofing,Roofer,2023-12-24,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,83,2
CLM00638,TP00035,Sunrise Roofing & Exteriors,Roofer,2023-12-14,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00638,TP00079,Florida Loss Appraisers,Appraiser,2023-12-24,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00639,TP00082,Peninsula Property Inspections,Inspector,2023-03-11,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00639,TP00033,Palm State Roofing,Roofer,2023-03-02,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,50,6
CLM00639,TP00053,Bayfront Construction Services,General Contractor,2023-03-08,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00640,TP00081,HomeScope Inspections,Inspector,2023-12-14,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00640,TP00026,SunCoast Roofing Solutions,Roofer,2023-12-21,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00640,TP00048,Palm State Construction,General Contractor,2023-12-28,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00640,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2023-12-11,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00640,TP00004,Sunstate Policyholder Counsel,Attorney,2024-01-04,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,91,52
CLM00640,TP00077,Coastal Property Appraisal,Appraiser,2023-12-22,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00640,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-01-05,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00641,TP00084,Florida Field Inspection Group,Inspector,2025-02-12,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00641,TP00031,Peninsula Roofing Group,Roofer,2025-02-08,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,98,5
CLM00641,TP00049,Coastal Build Group,General Contractor,2025-02-13,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00641,TP00066,Sunrise Public Adjusters,Public Adjuster,2025-02-13,3015 N Rocky Point Dr E,Hillsborough,FL,33607,27.964764,-82.501766,94,7
CLM00641,TP00080,Atlantic Property Valuation,Appraiser,2025-02-12,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00642,TP00082,Peninsula Property Inspections,Inspector,2023-08-23,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00642,TP00050,Sunrise General Contracting,General Contractor,2023-08-31,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00642,TP00053,Bayfront Construction Services,General Contractor,2023-08-30,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00642,TP00078,Sunstate Appraisal Group,Appraiser,2023-09-12,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00642,TP00086,Rapid Response Property Services,Emergency Services Provider,2023-08-18,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00642,TP00088,Coastal Emergency Services,Emergency Services Provider,2023-08-28,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00642,TP00076,Coastal Engineering Services,Engineer,2023-09-08,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00642,TP00026,SunCoast Roofing Solutions,Roofer,2023-08-31,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00642,TP00099,Coastal Air Quality Services,Mold Remediation,2023-08-29,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00643,TP00083,Coastal Inspection Services,Inspector,2024-06-02,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00643,TP00036,Bay Area Roof Works,Roofer,2024-06-05,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00643,TP00050,Sunrise General Contracting,General Contractor,2024-06-07,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00643,TP00010,Bayfront Property Law,Attorney,2024-06-08,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,74,8
CLM00643,TP00071,Bayfront Claim Consultants,Public Adjuster,2024-06-24,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,38,5
CLM00643,TP00074,Peninsula Building Consultants,Engineer,2024-06-11,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00643,TP00079,Florida Loss Appraisers,Appraiser,2024-06-18,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00643,TP00088,Coastal Emergency Services,Emergency Services Provider,2024-06-18,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00644,TP00084,Florida Field Inspection Group,Inspector,2022-12-26,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00644,TP00044,Florida Leak Response,Plumber,2023-01-01,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,51,4
CLM00644,TP00049,Coastal Build Group,General Contractor,2023-01-01,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00644,TP00090,Gulf Coast Electrical,Electrician,2023-01-01,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,91,17
CLM00645,TP00084,Florida Field Inspection Group,Inspector,2023-11-04,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00645,TP00046,Peninsula Pipe & Drain,Plumber,2023-10-30,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,81,8
CLM00645,TP00051,Gulf Atlantic Builders,General Contractor,2023-11-10,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00645,TP00070,Palm State Public Adjusting,Public Adjuster,2023-11-14,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,105,15
CLM00645,TP00098,Sunstate Mold Remediation,Mold Remediation,2023-11-15,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00645,TP00080,Atlantic Property Valuation,Appraiser,2023-11-03,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00645,TP00095,Sunrise HVAC,HVAC Contractor,2023-11-15,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00646,TP00085,Sunstate Property Inspections,Inspector,2025-02-19,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00646,TP00036,Bay Area Roof Works,Roofer,2025-02-25,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00646,TP00056,Atlantic Home Reconstruction,General Contractor,2025-02-25,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00646,TP00088,Coastal Emergency Services,Emergency Services Provider,2025-03-01,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00646,TP00045,Bayfront Plumbing Services,Plumber,2025-02-15,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00646,TP00097,Atlantic Mold Solutions,Mold Remediation,2025-02-24,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00646,TP00094,Florida Climate Services,HVAC Contractor,2025-02-27,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00647,TP00082,Peninsula Property Inspections,Inspector,2023-01-28,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00647,TP00090,Gulf Coast Electrical,Electrician,2023-02-22,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,91,17
CLM00647,TP00049,Coastal Build Group,General Contractor,2023-01-30,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00647,TP00001,Harbor Point Legal Group,Attorney,2023-02-10,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,128,84
CLM00647,TP00077,Coastal Property Appraisal,Appraiser,2023-02-01,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00647,TP00095,Sunrise HVAC,HVAC Contractor,2023-02-10,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00647,TP00040,Gulf Flow Plumbing,Plumber,2023-02-01,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,109,25
CLM00648,TP00084,Florida Field Inspection Group,Inspector,2024-05-14,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00648,TP00092,Florida Residential Electric,Electrician,2024-05-27,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00648,TP00054,Florida Residential Builders,General Contractor,2024-05-15,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00648,TP00068,Gulf Property Adjusting,Public Adjuster,2024-05-27,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,6
CLM00648,TP00062,Atlantic Property Restoration,Restoration Company,2024-05-27,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,45,0
CLM00649,TP00085,Sunstate Property Inspections,Inspector,2025-05-13,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00649,TP00090,Gulf Coast Electrical,Electrician,2025-06-09,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,91,17
CLM00649,TP00053,Bayfront Construction Services,General Contractor,2025-05-22,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00649,TP00058,Blue Harbor Restoration,Restoration Company,2025-05-20,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,33,2
CLM00649,TP00086,Rapid Response Property Services,Emergency Services Provider,2025-05-20,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00649,TP00087,Florida Emergency Property Care,Emergency Services Provider,2025-06-10,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00650,TP00081,HomeScope Inspections,Inspector,2025-08-26,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00650,TP00090,Gulf Coast Electrical,Electrician,2025-08-24,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,91,17
CLM00650,TP00057,SunCoast General Builders,General Contractor,2025-08-19,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00650,TP00005,Coastal Claims Legal,Attorney,2025-08-28,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,94,31
CLM00650,TP00035,Sunrise Roofing & Exteriors,Roofer,2025-09-07,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00650,TP00089,Sunstate Electrical Services,Electrician,2025-09-04,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00650,TP00045,Bayfront Plumbing Services,Plumber,2025-09-06,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00650,TP00026,SunCoast Roofing Solutions,Roofer,2025-09-02,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00650,TP00053,Bayfront Construction Services,General Contractor,2025-08-24,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00650,TP00034,StormGuard Roof Services,Roofer,2025-09-07,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,94,9
CLM00651,TP00081,HomeScope Inspections,Inspector,2022-05-04,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00651,TP00037,Orange County Roofing Group,Roofer,2022-05-07,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00651,TP00055,Orange State Contracting,General Contractor,2022-05-14,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,12,0
CLM00651,TP00080,Atlantic Property Valuation,Appraiser,2022-05-19,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00651,TP00087,Florida Emergency Property Care,Emergency Services Provider,2022-05-11,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00651,TP00093,Coastal Air Systems,HVAC Contractor,2022-05-19,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
